id,asset_id,actor_user_id,event_type,from_location_id,to_location_id,from_custodian_user_id,to_custodian_user_id,event_data,occurred_at
fd91db1b-5fa5-4124-94a0-d5b687101b2d,664b8874-680a-4a42-bcca-60369d3b4d1d,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 1034, ""work_order_id"": ""4ecc5345-9bae-4481-b16f-8b92319e14ef""}",2026-09-16 14:30:00+00
93d64c0d-0394-4954-a567-e7f6c7f2c2b9,e831ff11-fd59-4d48-b375-c4e0f4c5617a,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""6c4ad76f-7d75-454b-a0ed-00b565d9dabc""}",2025-11-08 12:54:00+00
049ede7b-cc1f-4495-b97d-6d501c4fb73a,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""609fb425-412e-4584-8581-e89d89eec7fc""}",2024-01-14 03:22:10.142818+00
8f443cc2-fad5-4e3c-8cd3-6498a2cba6a3,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""6738e62f-3efa-4b99-a0da-d32b0da87d9f""}",2024-07-09 03:09:10.142818+00
2868f27c-a5da-4dfc-8344-fb651fadfa92,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""4513316a-f077-4161-a1fe-e650f1084cab""}",2025-01-10 01:16:10.142818+00
3b51bf57-c0b3-4986-ab04-161f480769e3,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 256, ""work_order_id"": ""209a6931-0608-4217-84d8-79fa62e05f93""}",2025-07-03 22:09:10.142818+00
9381b43b-776a-4c58-b809-117f407d12fc,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""353ab49b-2456-4036-b9de-a2942080b6da""}",2026-01-07 02:41:10.142818+00
aa77e16d-586a-4e58-9117-ace9722833dc,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""d64685a5-0b84-42b8-8c49-e333017330b6""}",2026-06-27 22:28:10.142818+00
e7217b6e-5695-474d-961a-3b34ee609c6c,09691387-05cc-4ad0-ac05-f45203433926,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""cleaned and reconfigured"", ""work_order_id"": ""e8d456ad-d4c7-4f9a-be5f-809a1c73b6c5"", ""downtime_minutes"": 457}",2025-02-08 11:13:10.142818+00
7af233ba-6bd7-4c5b-82c3-af2c73d37eb8,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""1067e631-fecc-4490-a729-a9c2170d7997""}",2023-12-22 04:05:10.142818+00
35417f5b-f5ac-4c28-bc32-17527c0efc6c,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""894a8840-b8ab-4e2f-b9ae-85786fee8204""}",2024-06-19 03:26:10.142818+00
9001e326-191f-45b1-942d-f4884a219154,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""79009d2c-a84d-4f13-bcd8-9249a64eef5d""}",2024-12-17 00:50:10.142818+00
003dc0e3-5e96-45ad-aac0-c9540943f77d,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""629a63e7-1bbc-49fa-a884-b08e2d8bdbf0""}",2025-06-10 01:30:10.142818+00
b4decd0d-b238-4103-b56d-61fe1570b803,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""fdc3acdc-c7a6-4b6b-958d-fb1ad5a0e933""}",2025-12-06 01:53:10.142818+00
507cced7-36d8-4364-a903-14938199c1a6,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""0a496ee6-a5a1-4e5c-83ae-e4b9ee1abc86""}",2026-06-11 23:25:10.142818+00
6fbf2474-faa5-43cc-93b2-fbfb6f4ca136,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""cleaned and reconfigured"", ""work_order_id"": ""177625f4-9e08-4571-ad5b-c2219f27c27b"", ""downtime_minutes"": 2183}",2026-04-28 12:59:10.142818+00
de031731-ef37-4d94-aab6-39a95b783b9d,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""escalated to supplier"", ""work_order_id"": ""66a01717-f6a9-4f50-b7e9-32ae2313652e"", ""downtime_minutes"": 2124}",2026-07-06 08:00:10.142818+00
03abfd4d-e958-49b0-adc6-92a825b1a0f8,e202e999-36c0-49e9-b8c4-b6bc1f7e4ec0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""part replaced"", ""work_order_id"": ""244b80b6-1aeb-4a77-9faa-671922d125c7"", ""downtime_minutes"": 96}",2026-02-27 00:12:10.142818+00
874ece4d-2b0b-4704-9daf-dbb93f666f88,7373faf9-f1ab-4151-8d65-0131be6b082b,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""fc5ea8f4-45fa-4ebe-b71a-51f8df8a9b89""}",2025-12-28 13:23:00+00
e03f059e-fb4c-487e-8a81-167fa55f963a,7373faf9-f1ab-4151-8d65-0131be6b082b,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 1002, ""work_order_id"": ""ab7b9e91-6067-4957-a6d7-2a2fdfc41b04""}",2026-06-24 12:06:00+00
9edb7c49-06d2-4fec-baba-df76eb46bcb0,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""4999706f-8a8a-4329-aa38-2255cc0f1279""}",2024-01-16 23:37:10.142818+00
bda85c25-28cf-495b-9cd8-0ab258a16904,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""5d8a06ef-9d08-405a-9ff1-8d6b62d9f7b2""}",2024-07-18 22:41:10.142818+00
7c7b6f59-0db3-4cb8-bfb2-77f2924f8718,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""02051f3d-0560-4fb7-8f73-e30ec2ca833c""}",2025-01-13 23:14:10.142818+00
bbccbb7e-36cf-437b-93fe-16fac7482bb2,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""6b4f8727-1c44-4636-833b-c792f5814032""}",2025-07-14 01:41:10.142818+00
b69cf4f2-510e-42fc-9a6e-e1c679a7a95b,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 843, ""work_order_id"": ""bee13cd7-154a-4c3e-8cf8-045b8c03c0bb""}",2026-01-12 23:37:10.142818+00
77c01529-15d8-4e87-bf0b-38c699b315a3,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 915, ""work_order_id"": ""c8e0a9b7-7e1e-4ae8-af50-1dd049e06889""}",2026-07-05 01:02:10.142818+00
1ae27cfa-39f6-4358-805d-9356ba4301ba,561b6196-43a5-4372-8f1d-d4a03781a5a2,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""repaired"", ""work_order_id"": ""3564f02c-b0d3-4979-92ce-482336c2e73f"", ""downtime_minutes"": 2006}",2024-09-20 06:02:10.142818+00
ba24e1a1-e688-477e-a7ce-f62a3d1dd586,046e7a1f-65e3-4413-a967-02db1733f3c9,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""9461f29c-940b-4ab9-9625-f05580f89c5f""}",2023-10-28 22:00:10.142818+00
e00193a6-afe8-4e85-b6ee-2811ec91c64d,046e7a1f-65e3-4413-a967-02db1733f3c9,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""e2f6f0c2-f45d-4686-b3ec-4d5693bb78d6""}",2024-04-26 02:12:10.142818+00
e60abbfd-54c5-4735-80ca-c5e4c780abc8,046e7a1f-65e3-4413-a967-02db1733f3c9,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""4e82bbdc-be00-46eb-936d-071a45294867""}",2024-10-19 00:07:10.142818+00
648be0d0-2ba9-4544-b087-3be85a0b571b,046e7a1f-65e3-4413-a967-02db1733f3c9,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""a285a897-4e6f-4e54-87f4-d76a64734269""}",2025-04-17 23:19:10.142818+00
01ea8b36-f366-4e23-bc44-4f8afadbca3a,046e7a1f-65e3-4413-a967-02db1733f3c9,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 685, ""work_order_id"": ""9b84cfc4-cb8a-4d89-ad2c-df883388033c""}",2025-10-18 03:07:10.142818+00
e343779f-b6bc-47e2-869e-8d45480cf580,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 177, ""work_order_id"": ""4d6c297d-912a-456a-8543-0953d6fe937b""}",2024-02-22 01:08:10.142818+00
b61cf253-f50d-4f8f-a357-89c801945fb9,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 229, ""work_order_id"": ""6d1dd584-bb51-401d-97cb-a5be14677e25""}",2024-08-20 01:57:10.142818+00
c077ae2d-3c64-414e-9439-c0f9307da889,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""5788f511-450a-49c8-8f1d-663acdbd8af7""}",2025-02-19 02:58:10.142818+00
6b9389db-ef57-4b48-9197-4905f5f8ac37,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""2dddda42-f588-4eb5-98ab-3b6a139a1bf7""}",2025-08-20 23:55:10.142818+00
ab158ab5-26c0-48a5-8586-94f78ccf3e72,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""e152f31a-a560-494a-bcae-192804a72e46""}",2026-02-18 02:25:10.142818+00
4bff8c05-8e8b-4bd1-9f25-d1ccbc7057fc,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""dfa100ce-6333-4081-bf26-b90a3a9a6c3c""}",2026-08-13 01:22:10.142818+00
ebe06229-60d4-4438-8cdb-973570fbec7c,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""repaired"", ""work_order_id"": ""62a95cde-58f1-4bc4-9c57-0c4a94eec5f3"", ""downtime_minutes"": 1736}",2024-09-01 04:32:10.142818+00
154290d5-2ff3-462f-bd0c-a3346ee1ae0f,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""cleaned and reconfigured"", ""work_order_id"": ""9728fe8d-faeb-4bf7-96fd-5b53d1765894"", ""downtime_minutes"": 2123}",2024-08-05 14:59:10.142818+00
da887ae6-a2bc-4945-b059-6ad1b358d32d,8d80a20f-fff3-4b6e-b62c-e0e4380099f0,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""cleaned and reconfigured"", ""work_order_id"": ""2bcc24a2-e983-428a-bd3c-bbf300bb08e3"", ""downtime_minutes"": 1937}",2026-05-22 08:53:10.142818+00
17681e2f-9f2e-4af8-a5a9-0a804fe9be11,4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""8b576593-ba04-4fc8-90d6-ff35eac3545c""}",2023-11-21 03:10:10.142818+00
475b5370-c818-475e-a1c4-edfb0fa029e5,4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""f6b26f34-214a-4140-af71-9e5d35ab6818""}",2024-05-25 23:28:10.142818+00
6ddfcaa8-f7c6-46a8-ad54-b01997e3b3e5,4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""610d5733-833f-4d23-818d-fc24cd324949""}",2024-11-17 00:29:10.142818+00
f8ef9f6a-49c8-4636-81e8-62d9809fadda,4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""d9777760-fd97-4c14-839d-a2fd60fa6ab9""}",2025-05-13 22:31:10.142818+00
dfb307e0-736d-4b5d-a81f-2a23d6ef970d,4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""3980f187-0380-49eb-989b-edb90c8f03fb""}",2025-11-11 22:28:10.142818+00
fdc8206c-2f71-4fca-9be0-d5e6a3423f2e,4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""fcce9c67-fa81-48ce-b5d2-02864f12bb19""}",2026-05-11 04:12:10.142818+00
427b2342-7015-4566-9395-66e4fc20f789,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""83551b56-5732-48a9-92bf-e8c1aa7bdaf0""}",2024-01-27 21:33:10.142818+00
9d23f736-f54a-4529-84dd-106aa67bd28a,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""a7e4b95b-ddc2-4465-9d4b-1439eb36de55""}",2024-07-28 00:15:10.142818+00
92bc4ff6-24a3-4c14-acfd-2310c15bc483,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""0b8bdf1c-7ad4-493d-bdf5-599a0427ba11""}",2025-01-20 22:36:10.142818+00
416a0f76-3c31-4713-a04e-bb083132e920,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""f94528ed-95dd-4d0c-b8f1-9a9dc819ca28""}",2025-07-21 04:07:10.142818+00
128130db-156e-43f2-9d8c-9c47307f7472,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""53b7e27d-ed11-4f3e-a8e6-f05ba1ea02d2""}",2026-01-21 01:40:10.142818+00
133a5a1a-955e-4c3f-88a4-13f8b6d5d745,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""dbcf56f9-2dfe-43a9-9a5f-3df241916d31""}",2026-07-20 02:41:10.142818+00
29435a25-2dd0-41d8-95f4-0c9291311f37,44d5410e-1a30-4e0c-b328-29cc18a1a9b4,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""repaired"", ""work_order_id"": ""29fa77e6-f104-4407-8555-9cbcd89acec8"", ""downtime_minutes"": 2714}",2024-08-01 18:50:10.142818+00
5dc57999-b064-4d80-8e8e-61527a16cd07,c65f7887-6a1a-4831-9988-958b9904ccb5,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 725, ""work_order_id"": ""dbac89eb-ab10-4d71-9d01-19ec85950a35""}",2024-02-02 23:05:10.142818+00
66a44713-1775-4cfa-a33d-98ff99096e5f,c65f7887-6a1a-4831-9988-958b9904ccb5,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""0102f812-a49e-4a8f-8135-f52910a97622""}",2024-08-05 00:14:10.142818+00
a5a0b7d0-30df-4c35-b5fd-3c7865af949f,c65f7887-6a1a-4831-9988-958b9904ccb5,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""ef0c493c-5f19-4500-a11c-b565ff430788""}",2025-01-30 02:57:10.142818+00
0499f087-77ad-4f23-8a1b-ec4622fed949,c65f7887-6a1a-4831-9988-958b9904ccb5,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""74692e63-835c-4dc6-85e0-78c99d7d043d""}",2025-07-26 02:33:10.142818+00
8f2f1ad2-935c-47f2-b6bd-1a103ec77dd3,c65f7887-6a1a-4831-9988-958b9904ccb5,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 833, ""work_order_id"": ""9faf9e6f-9f2f-4e89-8722-19a3126f7aac""}",2026-01-29 22:09:10.142818+00
ea303b8e-cc16-4906-adc8-d57a233fd007,c65f7887-6a1a-4831-9988-958b9904ccb5,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 320, ""work_order_id"": ""55d8c22f-08e7-4769-aa7d-5c2097560c76""}",2026-07-26 03:12:10.142818+00
5820f69d-b2c1-4785-80bc-bec3be294bff,6abcea14-9916-49c8-8c5f-9d530057e78e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""40d1d962-87ec-4fdc-ac3d-b453e03683a9""}",2024-01-23 21:55:10.142818+00
031c767f-e271-44cf-bd12-8effdf412f85,6abcea14-9916-49c8-8c5f-9d530057e78e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""934f282f-289c-4d59-823a-73dab3e2626b""}",2024-07-14 04:05:10.142818+00
73f6ca3e-39a4-41da-95ad-7725f23b64a4,6abcea14-9916-49c8-8c5f-9d530057e78e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""ca6dcc3b-dd6a-49cf-a447-f68d5872c0ac""}",2025-01-13 22:15:10.142818+00
797a35ac-8daf-49fe-8b28-44468e964fcb,6abcea14-9916-49c8-8c5f-9d530057e78e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 848, ""work_order_id"": ""e5aac1b5-69ab-434a-9a62-7f408c8776c0""}",2025-07-12 02:15:10.142818+00
0d5686fb-b6a4-4a62-82b7-aacdf785ad91,6abcea14-9916-49c8-8c5f-9d530057e78e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""4307d544-90d5-4934-852b-03228b4db3b0""}",2026-01-09 01:27:10.142818+00
db1d10ac-3561-44d1-8d0a-c47c59d135f9,6abcea14-9916-49c8-8c5f-9d530057e78e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""corrective"", ""outcome"": ""part replaced"", ""work_order_id"": ""b1cc1859-2d14-4658-9aa0-49f509d04e94"", ""downtime_minutes"": 792}",2024-03-01 14:48:10.142818+00
b884cf47-831d-43b2-8911-05bc3bcb9a28,8f165b3a-d1cc-4a8e-817d-8e846fdaad52,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 347, ""work_order_id"": ""3af2e7eb-9f37-4944-be14-74bd9fca882b""}",2025-02-25 09:26:00+00
81c026cd-861a-4bdf-adb7-7aafcc91ec9c,8f165b3a-d1cc-4a8e-817d-8e846fdaad52,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 0, ""work_order_id"": ""0af49cfa-720f-4e49-83b7-0d0763e0d1de""}",2025-08-30 13:55:00+00
695cf420-3473-4866-9cf6-5f57c75023cf,8f165b3a-d1cc-4a8e-817d-8e846fdaad52,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""8987c430-c2b2-46e8-963a-13e035699ab1""}",2026-02-25 16:53:00+00
54884f21-3c01-4ca9-badf-32add40ba517,8f165b3a-d1cc-4a8e-817d-8e846fdaad52,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 120, ""parts_cost"": 0, ""work_order_id"": ""8c87bf68-5495-4810-9c04-cf7c70755b61""}",2026-08-20 11:43:00+00
15e5cfbc-f319-425f-99b0-c4e986d43934,2d1c76b0-0687-4ae5-89f0-c1602947204e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 480, ""parts_cost"": 240, ""work_order_id"": ""a56f7114-ba71-4b1d-b64e-07770b8db409""}",2024-01-01 01:01:10.142818+00
76f1a912-bf6a-492c-b7f6-04e2c79e8e97,2d1c76b0-0687-4ae5-89f0-c1602947204e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 0, ""work_order_id"": ""ef1fb0a9-6ace-4cfd-ae5b-79edc14975c3""}",2024-07-06 23:15:10.142818+00
9d97aabd-6c41-4202-a6b4-e14f1d5711f4,2d1c76b0-0687-4ae5-89f0-c1602947204e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 360, ""parts_cost"": 382, ""work_order_id"": ""262569a5-71fc-4692-9c48-1f759e2332a6""}",2024-12-26 02:18:10.142818+00
fd64eee9-6af4-41e1-8a49-378bf0f082be,2d1c76b0-0687-4ae5-89f0-c1602947204e,60694a33-64df-4703-bb1f-20bc3948e683,maintenance_completed,,,,,"{""kind"": ""preventive"", ""labor_cost"": 240, ""parts_cost"": 0, ""work_order_id"": ""866c665c-70fe-49e8-ad6d-fc1f330126d6""}",2025-07-01 01:25:10.142818+00
