id,asset_id,document_type,supplier_name,purchase_order_number,invoice_number,invoice_amount,warranty_provider,warranty_expires_at,storage_bucket,storage_key,mime_type,byte_size,sha256_hex,malware_scan_status,uploaded_by,created_at,updated_at
cb2c48d1-8e8e-47f7-b99c-c745fc3e9867,d71c37c1-f089-4ce6-924f-1bfd30fd360c,invoice,Delta Computer Supplies,PO-2021-0011,INV-2021-0573,37392.00,,,ast-private-docs,invoices/2021/AST-IT-LAPTOP-00275.pdf,application/pdf,180565,a3a6804398293f916e869d4bb3e6ae26ecf02217d35a0088d227f1f9e609beba,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-07-03 00:00:00+00,2026-09-21 12:36:10.142818+00
c593fff2-5d9f-4d4f-9a87-c23abf6ba05d,0d4c6f27-4d61-4ee8-9e95-199882ab6329,invoice,Upper Egypt Office Works,PO-2021-0037,INV-2021-0142,35910.00,,,ast-private-docs,invoices/2021/AST-IT-LAPTOP-00251.pdf,application/pdf,364975,7722ba5b110fa950d091916a9ee6050e874e48eec1ea7d2545c017496eb5178d,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-06-07 00:00:00+00,2026-09-21 12:36:10.142818+00
55a6d6e6-847d-4ef8-99cc-84e9c964c334,866bf58d-cff4-4719-b726-3357fb436e70,invoice,PowerGuard Energy,PO-2023-0031,INV-2023-0602,38874.00,,,ast-private-docs,invoices/2023/AST-IT-LAPTOP-00179.pdf,application/pdf,382483,74a188213dbb0bb779176a2a769b9430a813e839a211f17ab289db3dc35d4ad6,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-02-03 00:00:00+00,2026-09-21 12:36:10.142818+00
3d439409-bc93-4496-96cf-dfe049da197b,be235f20-06e4-4da9-b9da-d609b91c58ef,invoice,Upper Egypt Office Works,PO-2020-0032,INV-2020-0400,37392.00,,,ast-private-docs,invoices/2020/AST-IT-LAPTOP-00083.pdf,application/pdf,448909,9c73c16d436a8ff047d4e84814096134376396877987d11bc053ee496fbd1281,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-09-08 00:00:00+00,2026-09-21 12:36:10.142818+00
342561dc-0c13-423a-be4e-2c4ef6fa9fda,0d30e518-585c-4756-a7f3-19caeba33493,invoice,LabLine Scientific,PO-2023-0059,INV-2023-0845,28500.00,,,ast-private-docs,invoices/2023/AST-IT-LAPTOP-00059.pdf,application/pdf,392263,8a8134d781377b6a258c127fdf988494d9564ceb1c8036fc960338288d65ad47,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-09-06 00:00:00+00,2026-09-21 12:36:10.142818+00
63b4d271-8035-41d1-ad85-010cbe162ac4,531d06f2-dc97-4727-8bae-d4929105d722,invoice,Upper Egypt Office Works,PO-2025-0026,INV-2025-0807,28500.00,,,ast-private-docs,invoices/2025/AST-IT-LAPTOP-00035.pdf,application/pdf,385706,c4fc9230b1d55c8f96340a12f854766ee8d9698fc9b3f032be0a90083b4b5657,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-08-20 00:00:00+00,2026-09-21 12:36:10.142818+00
969441f4-72da-4ed4-8c72-76d75460b783,b69fd306-6b06-4c59-961a-d2a3cd1a97e8,invoice,CoolAir Engineering,PO-2022-0036,INV-2022-0560,34428.00,,,ast-private-docs,invoices/2022/AST-IT-LAPTOP-00011.pdf,application/pdf,203470,68ac96542ca6b7be11962841af84f825272023e4bc108b894bc20c303e80283d,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-09-13 00:00:00+00,2026-09-21 12:36:10.142818+00
af47166e-cacb-4851-9687-d1573a17e646,a40d399f-21db-4230-b466-1d994c0db768,invoice,Upper Egypt Office Works,PO-2019-0060,INV-2019-0110,4993.20,,,ast-private-docs,invoices/2019/AST-FURN-DESK-00420.pdf,application/pdf,378652,0c0cdba74fedd814baf4184cf73170b7ec6f841e5091e5f924d2451508ee0577,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2019-09-24 00:00:00+00,2026-09-21 12:36:10.142818+00
c46ddd45-0707-4d5c-91ee-e95867c4b4b3,62ef7d8e-1a3c-41d8-a044-9fefde078224,invoice,Upper Egypt Office Works,PO-2022-0018,INV-2022-0075,4696.80,,,ast-private-docs,invoices/2022/AST-FURN-DESK-00372.pdf,application/pdf,431348,8b53d623e05a8cf6800a232eeb42e926c4d04fcd28082a702b42f22d725688b2,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-07-30 00:00:00+00,2026-09-21 12:36:10.142818+00
6b1e8876-9df0-479a-98ee-32216774be1f,47b98c8a-75a2-4a6b-bdee-42b3794b60f2,invoice,Delta Computer Supplies,PO-2024-0031,INV-2024-0321,4400.40,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00324.pdf,application/pdf,242801,871b404092ad9936995bae492bf73cbbf789b921da55d65066ccb629cb166769,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-07-05 00:00:00+00,2026-09-21 12:36:10.142818+00
aae2668f-f7dd-4d50-a3e3-74bc84bf9e84,e1bf7f4c-ce10-43d5-9f59-55740d26d991,invoice,Delta Computer Supplies,PO-2023-0023,INV-2023-0606,4400.40,,,ast-private-docs,invoices/2023/AST-FURN-DESK-00300.pdf,application/pdf,500162,f90897867ce2fdf060d31e8554ef764be2716696eda89196b6d49360590d0641,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-05-12 00:00:00+00,2026-09-21 12:36:10.142818+00
173023a0-7436-49e7-85ca-2be18e80f9e0,4ab023fe-56e3-4b29-8558-badc2ded9fa5,invoice,LabLine Scientific,PO-2024-0050,INV-2024-0641,5289.60,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00276.pdf,application/pdf,214931,f1e85df2a37d8147fd038445cb5a850a7219628a085b6ee47c8c17f47ef3e586,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-03-14 00:00:00+00,2026-09-21 12:36:10.142818+00
303a4479-48a4-48d3-8117-bfafd03ecfb8,425c02ac-fc8e-4acd-82fa-ec04c7d1efe7,invoice,Delta Computer Supplies,PO-2022-0047,INV-2022-0380,4400.40,,,ast-private-docs,invoices/2022/AST-FURN-DESK-00252.pdf,application/pdf,208856,9470109b05383057c819d0a6e71d3cb949fca0d13cbff50d6dd17ddd837f44e7,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-01-31 00:00:00+00,2026-09-21 12:36:10.142818+00
beebcb5f-9288-47b6-8678-988bbe8bdcba,a5d788c6-fc55-45f7-932d-e22ecba6057b,invoice,LabLine Scientific,PO-2023-0054,INV-2023-0191,4696.80,,,ast-private-docs,invoices/2023/AST-FURN-DESK-00228.pdf,application/pdf,501973,d5bdca303d7cf9ab4561218f886296ff5a493a072a95c112ef282f54fe1dd8cd,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-01-14 00:00:00+00,2026-09-21 12:36:10.142818+00
7b947056-24cb-4d19-878c-89b1a41b3c87,0ae665b9-f018-405a-870f-327a23153262,invoice,CoolAir Engineering,PO-2022-0044,INV-2022-0846,4993.20,,,ast-private-docs,invoices/2022/AST-FURN-DESK-00204.pdf,application/pdf,234949,c83e8b361996531f3463cf3ec3b934604efc7551a6fdb28f14ee55dc0c6e1e7b,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-06-13 00:00:00+00,2026-09-21 12:36:10.142818+00
25c0bcd3-aeed-4339-ba6c-3480b951b69f,a5aceaf8-bc0a-44c4-ac3f-d64e1d271a80,invoice,CoolAir Engineering,PO-2025-0031,INV-2025-0879,4400.40,,,ast-private-docs,invoices/2025/AST-FURN-DESK-00180.pdf,application/pdf,152613,5b82e5781478966e8d65c885dd773a21bf03b6c9400b02b9713c1dedf03a4a16,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-11-04 00:00:00+00,2026-09-21 12:36:10.142818+00
1cd8152e-a67b-4ec1-940b-ed16ac64e498,93876c21-0c9e-49a9-a24a-11e0cd8433fa,invoice,Upper Egypt Office Works,PO-2024-0023,INV-2024-0224,5289.60,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00156.pdf,application/pdf,495060,490b2b53e32064280fc71dcdd983d24b17c0e92448685a35e5431e13498b5e63,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-08-29 00:00:00+00,2026-09-21 12:36:10.142818+00
af7e55da-3a86-41c9-b9a9-4ef1bde8e8fa,86c0433f-8e2c-4945-88f5-eb61ecf775ce,invoice,PowerGuard Energy,PO-2023-0005,INV-2023-0854,5289.60,,,ast-private-docs,invoices/2023/AST-FURN-DESK-00132.pdf,application/pdf,430951,93068c794b1801035696c5bd624c712fb20d13ecbc8cd2d3d8eed089c0da8b64,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-10-12 00:00:00+00,2026-09-21 12:36:10.142818+00
c4eb3724-1e94-4abb-b85d-a639847cf312,922c2b56-f70b-43d9-962d-02990e718976,invoice,Delta Computer Supplies,PO-2025-0021,INV-2025-0865,4400.40,,,ast-private-docs,invoices/2025/AST-FURN-DESK-00108.pdf,application/pdf,150198,eb3c44fffa5e1aece68af1ffa035feb936f56ac51f58fc0b69efccc0abea216e,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-03-02 00:00:00+00,2026-09-21 12:36:10.142818+00
57ad6a89-37b4-4484-a1d0-efa6e531e858,4ac924ac-9b8a-423d-898b-6bdb5b1eecbe,invoice,Delta Computer Supplies,PO-2023-0039,INV-2023-0273,4696.80,,,ast-private-docs,invoices/2023/AST-FURN-DESK-00084.pdf,application/pdf,206749,ecd9bb2bf0be12267023134d334a823b54c7de0f60b54e3028ff74b1436c2a15,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-07-26 00:00:00+00,2026-09-21 12:36:10.142818+00
e34170f7-53a2-48f1-b4ac-439e4c15f9b6,a97d79b8-bf69-45bf-86ff-a5a488ddf88c,invoice,Delta Computer Supplies,PO-2020-0008,INV-2020-0077,4696.80,,,ast-private-docs,invoices/2020/AST-FURN-DESK-00060.pdf,application/pdf,440231,883bd5120c844ea971c58874d032bfa3bb4058fe283a5dc446e9a12ca5b29fd5,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-01-20 00:00:00+00,2026-09-21 12:36:10.142818+00
48fda483-5b24-45e3-851d-ae74601d872a,b9069e48-d8db-4a30-856f-59c0b9ec67c5,invoice,Delta Computer Supplies,PO-2025-0002,INV-2025-0469,4104.00,,,ast-private-docs,invoices/2025/AST-FURN-DESK-00012.pdf,application/pdf,459989,bffb37bf591941fab16f7a6488e92a1001034f738969d55bdec5a6f95394436a,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-03-19 00:00:00+00,2026-09-21 12:36:10.142818+00
71292b46-f76d-4d5d-b388-c3b51b2ceec0,5bf7bd29-a12f-4781-b9d0-bfd54f897868,invoice,CoolAir Engineering,PO-2021-0030,INV-2021-0177,4400.40,,,ast-private-docs,invoices/2021/AST-FURN-DESK-00397.pdf,application/pdf,500176,47ab36819a16223dad289bc0e7bb980f994ed71707d50d3a1929aaf91fd9370f,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-11-28 00:00:00+00,2026-09-21 12:36:10.142818+00
8d86d65f-026b-49c6-9d2f-d0318136d415,abb6c3a1-f251-46da-ba51-4b52d59fd74c,invoice,LabLine Scientific,PO-2023-0022,INV-2023-0477,4993.20,,,ast-private-docs,invoices/2023/AST-FURN-DESK-00373.pdf,application/pdf,178129,a7f6e9e754fbb959fb6562407839b162b1126007f3893d5dce3425b65e314f5a,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-06-07 00:00:00+00,2026-09-21 12:36:10.142818+00
4bc38a9e-36ab-4639-96e0-0d8f34fb09cd,33dfb0fb-19ec-4b7f-b464-f3f9812b39b7,invoice,CoolAir Engineering,PO-2021-0016,INV-2021-0103,4993.20,,,ast-private-docs,invoices/2021/AST-FURN-DESK-00349.pdf,application/pdf,509774,36e3d8df77664ceb60a7ca56eadecce93818fae627f18fd9baeadfb27684d2c0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-05-24 00:00:00+00,2026-09-21 12:36:10.142818+00
be3e19cc-2694-4543-b052-64aebd851ff8,4c171fa3-11db-4b74-8748-5918e0c0ed3e,invoice,Nile Tech Systems,PO-2020-0055,INV-2020-0819,4400.40,,,ast-private-docs,invoices/2020/AST-FURN-DESK-00301.pdf,application/pdf,151908,82caa14c26bdf0a3f58339db14d60b1136657c52158b59a2f6da49160e88c8f3,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-11-25 00:00:00+00,2026-09-21 12:36:10.142818+00
70e839a1-dc36-40b2-9a15-5faa0f31ef3d,c637be88-832d-4bc8-8f0f-74fc8315daaf,invoice,Delta Computer Supplies,PO-2019-0010,INV-2019-0766,4696.80,,,ast-private-docs,invoices/2019/AST-FURN-DESK-00277.pdf,application/pdf,420047,133a088e29e72f217a4a029d79c9cbf85c402dfe442204a920c395dacc8953de,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2019-11-27 00:00:00+00,2026-09-21 12:36:10.142818+00
8655c738-d281-47c6-94ba-4807c4241ed6,77298c56-0546-402f-a366-edf9d1119649,invoice,LabLine Scientific,PO-2024-0025,INV-2024-0525,4400.40,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00229.pdf,application/pdf,262294,cbf8c7235f95f93ac33a45593fe2d5bdd054fbe08482d5762ea85b40c2e143fd,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-01-29 00:00:00+00,2026-09-21 12:36:10.142818+00
ee3bb72c-1cda-4a58-969d-e20aca369c5e,b999618a-3839-43e4-b43e-9ed94a450cda,invoice,LabLine Scientific,PO-2024-0049,INV-2024-0443,4696.80,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00205.pdf,application/pdf,189457,e5279bd39cd3da38250fee63adebe9db25268d3e7abebb3f748d5aec0e4617ab,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-05-30 00:00:00+00,2026-09-21 12:36:10.142818+00
d4eeecf9-0481-4be5-9710-d69274831547,5eed4c5e-144f-412a-89ad-04edeca9f995,invoice,Nile Tech Systems,PO-2022-0019,INV-2022-0022,4696.80,,,ast-private-docs,invoices/2022/AST-FURN-DESK-00181.pdf,application/pdf,159457,29a5daeaee548dff96dd21c1fda8bc82347022b92ed1fab71d7945540517c5b2,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-07-16 00:00:00+00,2026-09-21 12:36:10.142818+00
e578d715-fffe-49e4-b3d4-b36fd0429639,cfefaee4-e424-4c7a-957e-e76ccabe8504,invoice,CoolAir Engineering,PO-2022-0005,INV-2022-0312,4696.80,,,ast-private-docs,invoices/2022/AST-FURN-DESK-00133.pdf,application/pdf,141356,9d49b4bb6e6a82b9a084ef089bc1b868bef2b2b3bb92d6f3c792ee9e9a9f6229,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-03-02 00:00:00+00,2026-09-21 12:36:10.142818+00
0c82cc9b-a478-4e43-8db4-36d65e9aae14,9f4d7c57-ada0-4305-8d3f-125034f1ab1f,invoice,Delta Computer Supplies,PO-2025-0042,INV-2025-0119,4993.20,,,ast-private-docs,invoices/2025/AST-FURN-DESK-00109.pdf,application/pdf,143927,9d76e195401a263491bf08e9590cfa5c7084cf3ba416ec66bb095513d97357a0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-09-07 00:00:00+00,2026-09-21 12:36:10.142818+00
a7ac28d7-ad53-4a05-9357-bfdee7d24393,31631b15-6a13-4bba-9b7c-f6f2c3677ffc,invoice,CoolAir Engineering,PO-2020-0005,INV-2020-0620,4696.80,,,ast-private-docs,invoices/2020/AST-FURN-DESK-00085.pdf,application/pdf,344748,ab4b925c902911de0f285ecc90e3da68c561f6d98030dd8d972725a2cb1e86ca,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-04-26 00:00:00+00,2026-09-21 12:36:10.142818+00
e5dcf19c-e099-4323-86ca-abd510d26383,5bca1677-8958-4130-99fc-234307930124,invoice,Delta Computer Supplies,PO-2024-0040,INV-2024-0148,4104.00,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00061.pdf,application/pdf,482360,ec35bc2c901cd283c8c65311d0e769688fd0602252f7628579b9ea0a5c774148,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-12-01 00:00:00+00,2026-09-21 12:36:10.142818+00
ee6ad64d-9ed5-4c45-bfc4-8ecd76abb5b4,c43aa763-01ff-49c7-ae22-3fb3366e2668,invoice,Upper Egypt Office Works,PO-2021-0013,INV-2021-0513,4400.40,,,ast-private-docs,invoices/2021/AST-FURN-DESK-00037.pdf,application/pdf,123782,eb2a60cea1becd8da56b565ba05716b9d268419cce01dc74ea63cd5a5409cb80,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-10-11 00:00:00+00,2026-09-21 12:36:10.142818+00
bb729e4b-ea1d-4f0b-9eb5-f6db42159de8,80a9c3df-bb15-4fd7-8c87-326df788dfb5,invoice,Upper Egypt Office Works,PO-2024-0035,INV-2024-0021,4993.20,,,ast-private-docs,invoices/2024/AST-FURN-DESK-00013.pdf,application/pdf,407740,165bc7537f02ce4287243af49e8c8787a65dd3b06da60e7d8fe555f0433d5abf,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-02-13 00:00:00+00,2026-09-21 12:36:10.142818+00
b3f68a45-9cc7-448c-9a5b-51b3bccff8b8,b58f9d6d-c8c9-4699-bd97-a3c94ff9c340,invoice,Upper Egypt Office Works,PO-2021-0008,INV-2021-0581,3032.40,,,ast-private-docs,invoices/2021/AST-FURN-CHAIR-00398.pdf,application/pdf,415229,30e35fe2a3dca7d871cb95f9a73cd931b7f4d639215b868bc6c89e7554caa65c,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-01-30 00:00:00+00,2026-09-21 12:36:10.142818+00
4b9d7117-6c25-4f62-8a1a-879b2ceaf1dd,049ab4bb-2152-4230-9491-51e3308b7789,invoice,LabLine Scientific,PO-2025-0007,INV-2025-0533,3032.40,,,ast-private-docs,invoices/2025/AST-FURN-CHAIR-00374.pdf,application/pdf,364438,f32020a8144775db10cec420ce9692bd0849ca42c5010a5e1a4f17dc91db0417,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-07-07 00:00:00+00,2026-09-21 12:36:10.142818+00
02ddccf0-3b47-4e53-a0bd-40bbb976968c,54a6b2f8-ebff-4c03-b23e-4dde9713c835,invoice,Nile Tech Systems,PO-2025-0040,INV-2025-0140,2599.20,,,ast-private-docs,invoices/2025/AST-FURN-CHAIR-00302.pdf,application/pdf,432271,afa62debcd4c1a009c430ebff83f690d73a0f80dc6cccf386476d875ef0b945c,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-11-23 00:00:00+00,2026-09-21 12:36:10.142818+00
213f1ac1-87d7-4e1f-a415-58e3294e3976,5b8d0c64-483b-4314-99b9-b7b2bd631d03,invoice,Nile Tech Systems,PO-2025-0012,INV-2025-0588,2815.80,,,ast-private-docs,invoices/2025/AST-FURN-CHAIR-00254.pdf,application/pdf,448620,c8b8552fe46e5e6257faf953f5ba6ff720c9214ce3994ad53b8f8294e27fba34,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-12-28 00:00:00+00,2026-09-21 12:36:10.142818+00
a3934dbe-84f0-4513-a595-5c4348ca2f85,ec5aa83a-7dce-4464-9335-92d8a60b93f4,invoice,PowerGuard Energy,PO-2020-0009,INV-2020-0579,3032.40,,,ast-private-docs,invoices/2020/AST-FURN-CHAIR-00230.pdf,application/pdf,243402,c9198f914a7fa769e326b39d597b881abbe095d188ad173a0388726f1eec002b,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-04-26 00:00:00+00,2026-09-21 12:36:10.142818+00
8f737038-4003-4b71-be8c-f856d3eb98af,990ecb0c-2eaa-4c55-9c68-1e42588d4bf3,invoice,CoolAir Engineering,PO-2024-0035,INV-2024-0725,2815.80,,,ast-private-docs,invoices/2024/AST-FURN-CHAIR-00206.pdf,application/pdf,443671,7db56197bc69ea8f98a453d5f8ab82a4504193bf5fe3afcff152a9546167d145,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-06-10 00:00:00+00,2026-09-21 12:36:10.142818+00
55c70021-4326-4640-88f4-d44e52d5923f,043037c7-6faf-451a-ab41-2e2a417de211,invoice,Delta Computer Supplies,PO-2024-0022,INV-2024-0636,2815.80,,,ast-private-docs,invoices/2024/AST-FURN-CHAIR-00182.pdf,application/pdf,368181,b7b8e494e5f66034d7c889574aaefacf6648dcaae509f47a1c92e5137cbe4bac,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-08-19 00:00:00+00,2026-09-21 12:36:10.142818+00
9855bea2-66f1-4ad7-b531-caae523c0790,005c93a5-5ee4-4b23-80d6-8f3ff2953ac3,invoice,Delta Computer Supplies,PO-2024-0042,INV-2024-0025,2599.20,,,ast-private-docs,invoices/2024/AST-FURN-CHAIR-00158.pdf,application/pdf,242971,7c239257e5a5bfa829e45fc3e261c697aa40059210672531812230e4db59c2c8,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-04-27 00:00:00+00,2026-09-21 12:36:10.142818+00
c9368f67-6e2d-433d-b2e8-10c03e4a4858,ade793c8-ae98-4dde-aa2a-c7483decef92,invoice,CoolAir Engineering,PO-2023-0046,INV-2023-0896,2382.60,,,ast-private-docs,invoices/2023/AST-FURN-CHAIR-00134.pdf,application/pdf,292118,eda5aada51247408b5664d95aa2415dc4cc31571b1940b0d579b18724178faa3,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-12-03 00:00:00+00,2026-09-21 12:36:10.142818+00
95cc09c4-046b-4385-9e7b-871160a4d8f5,7271a00c-aaf2-46f7-8db2-61a619752ba0,invoice,Nile Tech Systems,PO-2021-0013,INV-2021-0412,2815.80,,,ast-private-docs,invoices/2021/AST-FURN-CHAIR-00110.pdf,application/pdf,433676,ab174df6b28950c755a78aae0d146cda1b1d0dcb32d7c2752494b94c1646d1d8,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-10-05 00:00:00+00,2026-09-21 12:36:10.142818+00
307a6d09-c815-4ebc-82a1-2e94fc724b26,5c97057c-9c92-49e2-906b-2354afdd7506,invoice,Upper Egypt Office Works,PO-2023-0021,INV-2023-0102,3032.40,,,ast-private-docs,invoices/2023/AST-FURN-CHAIR-00086.pdf,application/pdf,461724,46f9f3545253f20d999163b2b1d0cf33d2a9298d09db173a4c691aecf6f5769d,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-03-16 00:00:00+00,2026-09-21 12:36:10.142818+00
8d7aedee-b5f4-4109-a8f2-10bee556fec3,d63c515a-26b3-4b01-aa87-def4c27b824b,invoice,Delta Computer Supplies,PO-2022-0005,INV-2022-0626,2166.00,,,ast-private-docs,invoices/2022/AST-FURN-CHAIR-00038.pdf,application/pdf,287703,7679c8b38c338ca42766fd9e6b41a259b4a915d1d2b0aa13e5f07659ddb5cf01,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-08-18 00:00:00+00,2026-09-21 12:36:10.142818+00
6e1c5a15-7c2f-465a-833c-82d1862a0f77,dddd16cc-3436-4cfd-9091-27bdf56b6ea7,invoice,Delta Computer Supplies,PO-2023-0056,INV-2023-0165,3032.40,,,ast-private-docs,invoices/2023/AST-FURN-CHAIR-00014.pdf,application/pdf,226076,d077af447814bbf5ebf499c5ecfc0b89c6da9c5a5c90154750cf52f86e99b3b1,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2023-12-16 00:00:00+00,2026-09-21 12:36:10.142818+00
3425cd1c-bd75-4d1f-b291-b42c274532e2,7ba84913-dcd6-4c6f-a407-7cb6559ce9dc,invoice,LabLine Scientific,PO-2026-0030,INV-2026-0087,2382.60,,,ast-private-docs,invoices/2026/AST-FURN-CHAIR-00399.pdf,application/pdf,367288,611506c5267ff4a2697fb5ba5ec3b3f5c3430b7d742823dc4fabbc341641a4f0,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2026-03-13 00:00:00+00,2026-09-21 12:36:10.142818+00
f7df3c49-fc39-40ea-8cff-33f67c3a2227,7a9ad579-f1a4-4724-b29d-55a2939ae3ee,invoice,Upper Egypt Office Works,PO-2020-0010,INV-2020-0514,2382.60,,,ast-private-docs,invoices/2020/AST-FURN-CHAIR-00327.pdf,application/pdf,324660,630fee4ce1793993449c5f766126a5b64e7e7aee9be72973924df15ef4649020,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-11-21 00:00:00+00,2026-09-21 12:36:10.142818+00
77ffdbc9-13b0-4e2e-aa45-b8338545b5d4,554d6041-1b26-429f-b36b-9976bf27eaa4,invoice,Delta Computer Supplies,PO-2021-0058,INV-2021-0366,2166.00,,,ast-private-docs,invoices/2021/AST-FURN-CHAIR-00303.pdf,application/pdf,360739,9518fd1827bcf08565fec28063a34acc75c33a7886e8f501d64b8c02b85c0f0c,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2021-04-17 00:00:00+00,2026-09-21 12:36:10.142818+00
384de450-d143-4200-ad71-c5664a6da917,b98c8732-94a6-4e53-a0c3-7c4cdf9d7ee9,invoice,Nile Tech Systems,PO-2022-0009,INV-2022-0257,2166.00,,,ast-private-docs,invoices/2022/AST-FURN-CHAIR-00279.pdf,application/pdf,156742,fb55fc8b0aef8d496cd72bab14f717a5f40d6e1c58b976ef3c1106a1fece06be,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2022-05-10 00:00:00+00,2026-09-21 12:36:10.142818+00
f39a8184-abd9-4bc5-acc9-31aad381de7f,3960555e-67e5-4205-b407-297b45207d44,invoice,Nile Tech Systems,PO-2019-0020,INV-2019-0628,2382.60,,,ast-private-docs,invoices/2019/AST-FURN-CHAIR-00255.pdf,application/pdf,178957,b3248fb7b380fae74cd377ab141100928b7daeee2c7b4fb262eb197d89c7324b,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2019-10-28 00:00:00+00,2026-09-21 12:36:10.142818+00
b5942d4f-1c62-4213-8f67-ce99ddd0ad64,49bf0f85-0e34-42e9-9b20-de4087bc25a3,invoice,PowerGuard Energy,PO-2025-0051,INV-2025-0259,2815.80,,,ast-private-docs,invoices/2025/AST-FURN-CHAIR-00207.pdf,application/pdf,373555,f2f547d39ee5717a06e4b81f8ebd3d2681fb91645c3452bddcdecb263816b6f2,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2025-07-18 00:00:00+00,2026-09-21 12:36:10.142818+00
1e47d0c6-d5d7-4333-98e2-50d02bbde6ef,80d44a66-fecf-48d7-ae90-6be07f028ca1,invoice,CoolAir Engineering,PO-2023-0009,INV-2023-0138,2599.20,,,ast-private-docs,invoices/2023/AST-FURN-CHAIR-00183.pdf,application/pdf,475975,2b8b69cbadea33767b416c83d47a35d99796c6321508135f92e51be15200e63b,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2024-01-03 00:00:00+00,2026-09-21 12:36:10.142818+00
eb319728-33ce-45b1-8df4-322e920f8044,846ab98f-982f-4fad-84db-55c6284b5870,invoice,LabLine Scientific,PO-2020-0046,INV-2020-0177,2166.00,,,ast-private-docs,invoices/2020/AST-FURN-CHAIR-00135.pdf,application/pdf,236487,c627b1a34ab558bcedd887c0f42e945f2fcd4bbd108ee471dbcecd31cc5eb78c,clean,a88277d6-7193-4856-b318-4d7fb0af2f58,2020-11-15 00:00:00+00,2026-09-21 12:36:10.142818+00
