id,actor_user_id,action,table_name,record_id,ip_address,user_agent,metadata,created_at
2a574ef6-a304-4eca-8535-08b7aec82ea0,22e61621-8203-4465-a5c1-285eb61ed02a,rbac.permission_granted,user_roles,,10.20.8.76,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-06-03 06:17:10.142818+00
e50a255a-7cf8-4462-8408-e7c1ebc16ff1,1c4df881-cca6-49a3-9b2e-6a87a781ef63,report.export,assets,,10.20.17.197,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""format"": ""csv""}",2026-08-28 04:12:10.142818+00
0f2d67aa-a94b-4713-bde4-de62bcb0ef68,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,work_order.completed,work_orders,,10.20.8.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""kind"": ""preventive""}",2026-05-12 06:21:10.142818+00
8a480cde-5df7-4e59-83d5-f82e4d842637,176f3f16-3ab1-409e-8c10-9631bea0edcc,auth.login_failed,users,,10.20.10.100,AST-Mobile/1.2 (Android 14),"{""reason"": ""bad_credentials""}",2026-07-06 22:37:10.142818+00
c1f41e85-b7cd-442c-bf47-8ead22b130c4,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,asset.transfer_approved,asset_events,,10.20.0.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-07-28 07:23:10.142818+00
565c59ce-0e8b-47e2-821f-04b1972cad07,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,report.export,assets,,10.20.13.208,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-04-13 21:52:10.142818+00
56f7c6eb-0f7b-49ea-a7f4-ed64995381d5,074adb51-413b-4a95-a297-532a23028420,retirement.approved,assets,,10.20.8.55,AST-Mobile/1.2 (Android 14),"{""evidence"": ""attached""}",2026-08-24 06:30:10.142818+00
e15758e9-b606-41ce-8fb0-758bcd09e8fa,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,asset.transfer_approved,asset_events,,10.20.0.173,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-05-20 02:35:10.142818+00
c79ed757-e66f-45db-8239-28343982624c,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,rbac.permission_granted,user_roles,,10.20.15.41,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-08-04 22:53:10.142818+00
f44c6135-c7c3-4ee8-96c6-e938da7def99,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,asset.transfer_approved,asset_events,,10.20.0.66,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-08-07 06:41:10.142818+00
e0c3a971-15b6-4d5f-9ba8-e548f89b4eb4,b0b54190-fcf5-486a-aa97-94a938211aec,report.export,assets,,10.20.0.42,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-06-12 22:43:10.142818+00
7c2a18c3-61dd-44c9-afdb-690653b0161f,089d3e35-dd8e-48ab-991e-a8f94ccfd969,asset.updated,assets,,10.20.17.206,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-09-08 23:30:10.142818+00
f820e337-dcf4-4984-bf8d-149472bcac47,76368d26-ee94-46f4-a13e-259a7f0ce5dc,rbac.permission_granted,user_roles,,10.20.7.185,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-04-06 19:34:10.142818+00
0201aa6f-7947-4031-9ed4-b60ba1fe4f36,045d7fdc-085d-4681-9f88-1d8b262ba961,report.export,assets,,10.20.0.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-07-09 09:59:10.142818+00
2ff81fbc-69c6-402c-96d4-97c56ae7d9e3,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,rbac.permission_granted,user_roles,,10.20.0.110,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-06-16 20:54:10.142818+00
774cdf6c-ead7-45ec-bea3-1ad530373c1e,b556717b-a757-49e7-8859-2d3aeca41e88,rbac.permission_granted,user_roles,,10.20.9.120,AST-Mobile/1.2 (Android 14),"{""scope"": ""college""}",2026-07-20 03:09:10.142818+00
f5193803-a40a-4843-8097-e15a10de1977,a88277d6-7193-4856-b318-4d7fb0af2f58,asset.updated,assets,,10.20.13.171,AST-Mobile/1.2 (Android 14),"{""fields"": [""condition""]}",2026-04-05 13:54:10.142818+00
b502a391-103d-4b92-a9c3-12af2f462db5,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,work_order.completed,work_orders,,10.20.5.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""kind"": ""preventive""}",2026-04-28 16:53:10.142818+00
bdb0aaca-6124-4a0e-a305-0d7651e12483,22e61621-8203-4465-a5c1-285eb61ed02a,work_order.completed,work_orders,,10.20.12.196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""kind"": ""preventive""}",2026-05-12 18:46:10.142818+00
7d1c9d7e-69d0-4e6b-82e9-7497a132c9c6,1c4df881-cca6-49a3-9b2e-6a87a781ef63,report.export,assets,,10.20.1.73,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-07-16 19:33:10.142818+00
145e94d0-573e-434b-beb2-ee8aeca2f778,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,asset.updated,assets,,10.20.0.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""fields"": [""condition""]}",2026-08-04 03:14:10.142818+00
8b6afac1-47cd-499b-b549-0f6f0b2ab263,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,asset.updated,assets,,10.20.19.65,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-07-06 15:06:10.142818+00
58c4be81-90bc-46c4-9c12-c959d77d5431,176f3f16-3ab1-409e-8c10-9631bea0edcc,asset.transfer_approved,asset_events,,10.20.0.141,AST-Mobile/1.2 (Android 14),"{""approval"": ""single_step""}",2026-05-25 23:53:10.142818+00
040059d2-502b-4612-b305-9123c395badf,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,rbac.permission_granted,user_roles,,10.20.1.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-07-06 16:28:10.142818+00
d9403542-873d-47a1-b9fd-6041842b1933,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,rbac.permission_granted,user_roles,,10.20.19.37,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-06-20 03:52:10.142818+00
4a43e641-978a-449f-a40d-70ab06cb06c4,074adb51-413b-4a95-a297-532a23028420,asset.created,assets,,10.20.14.186,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""source"": ""ui""}",2026-04-14 12:27:10.142818+00
e6d2653c-d28c-45bb-a08f-e6d266b14508,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,work_order.completed,work_orders,,10.20.2.60,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""kind"": ""preventive""}",2026-08-09 03:13:10.142818+00
5d68bdec-c69c-4a0d-8d71-401bd3fe8d24,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,auth.login_failed,users,,10.20.17.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-04-05 23:34:10.142818+00
17b527a8-4f9e-496b-bde8-6a1fb2184503,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,retirement.approved,assets,,10.20.15.177,AST-Mobile/1.2 (Android 14),"{""evidence"": ""attached""}",2026-08-19 03:59:10.142818+00
e6640ee9-6c3b-4b54-9160-b6b4671d3f96,b0b54190-fcf5-486a-aa97-94a938211aec,asset.transfer_approved,asset_events,,10.20.16.19,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""approval"": ""single_step""}",2026-07-06 03:10:10.142818+00
6fccc01f-c56c-4dd9-8f04-a04fde7041b8,089d3e35-dd8e-48ab-991e-a8f94ccfd969,auth.login_success,users,,10.20.10.187,AST-Mobile/1.2 (Android 14),"{""mfa"": true}",2026-04-05 18:13:10.142818+00
7f2ce590-32b2-4546-a4fd-2321496075cc,045d7fdc-085d-4681-9f88-1d8b262ba961,asset.transfer_approved,asset_events,,10.20.18.135,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-07-25 10:14:10.142818+00
c17d9817-0de2-41c3-92e1-ffd938345954,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,document.download_signed,asset_documents,,10.20.18.94,AST-Mobile/1.2 (Android 14),"{""ttl_seconds"": 120}",2026-05-31 16:42:10.142818+00
271c3cbd-97d5-40c6-9730-3240e1cbde4c,60694a33-64df-4703-bb1f-20bc3948e683,report.export,assets,,10.20.17.100,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-09-10 13:05:10.142818+00
47979e38-7377-4c6a-8ce0-b160808e86ac,b556717b-a757-49e7-8859-2d3aeca41e88,retirement.approved,assets,,10.20.10.131,AST-Mobile/1.2 (Android 14),"{""evidence"": ""attached""}",2026-08-18 18:03:10.142818+00
ec4d35bd-67bd-4208-a2cb-ce09d3d0d303,f4f9be59-90a4-4645-9907-3a1110570d64,retirement.approved,assets,,10.20.18.153,AST-Mobile/1.2 (Android 14),"{""evidence"": ""attached""}",2026-04-02 01:17:10.142818+00
e884b593-c924-4ab6-bc13-18d0b6885f6a,a88277d6-7193-4856-b318-4d7fb0af2f58,asset.updated,assets,,10.20.1.137,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""fields"": [""condition""]}",2026-04-30 20:31:10.142818+00
b72e8536-9422-4440-9b3f-60d6f2dac0d3,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,asset.transfer_approved,asset_events,,10.20.9.124,AST-Mobile/1.2 (Android 14),"{""approval"": ""single_step""}",2026-04-26 09:52:10.142818+00
012952ce-fdf2-4566-af6d-23cb11b8c559,22e61621-8203-4465-a5c1-285eb61ed02a,asset.transfer_approved,asset_events,,10.20.16.101,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""approval"": ""single_step""}",2026-08-01 13:18:10.142818+00
94def612-d371-4572-8145-fa3f121f10a4,1c4df881-cca6-49a3-9b2e-6a87a781ef63,report.export,assets,,10.20.8.18,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""format"": ""csv""}",2026-08-14 07:24:10.142818+00
4535857e-0d62-4d7d-851b-91614103f471,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,retirement.approved,assets,,10.20.2.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""evidence"": ""attached""}",2026-06-25 19:00:10.142818+00
ea5f207d-da4c-4ce3-a2d0-9152407ef172,176f3f16-3ab1-409e-8c10-9631bea0edcc,rbac.permission_granted,user_roles,,10.20.7.102,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""scope"": ""college""}",2026-08-04 02:48:10.142818+00
2d44c003-b83e-4abe-983b-4af767607bfa,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,work_order.completed,work_orders,,10.20.12.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""kind"": ""preventive""}",2026-05-01 18:34:10.142818+00
94924206-34ab-49b5-891b-142c9cb49e73,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,asset.created,assets,,10.20.18.66,AST-Mobile/1.2 (Android 14),"{""source"": ""ui""}",2026-08-04 16:37:10.142818+00
ea47445f-78ed-43b6-8b23-5c4877c89a6c,074adb51-413b-4a95-a297-532a23028420,auth.login_success,users,,10.20.9.140,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""mfa"": true}",2026-08-29 03:53:10.142818+00
b3487615-15c5-4ed4-8e61-5a2a85a36050,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,work_order.completed,work_orders,,10.20.18.87,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""kind"": ""preventive""}",2026-05-23 07:19:10.142818+00
fbcc264f-71d9-4926-9e45-3ed864a6fad8,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,auth.login_failed,users,,10.20.19.38,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-07-07 17:42:10.142818+00
3916055e-a543-41f4-a2eb-0ec9991e1b11,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,report.export,assets,,10.20.19.59,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""format"": ""csv""}",2026-03-30 09:05:10.142818+00
20c86577-6353-42d2-ac46-15fff5d9e251,089d3e35-dd8e-48ab-991e-a8f94ccfd969,document.download_signed,asset_documents,,10.20.11.123,AST-Mobile/1.2 (Android 14),"{""ttl_seconds"": 120}",2026-05-16 19:30:10.142818+00
5ab42e41-61dd-47b9-baa7-693962cb8ae1,76368d26-ee94-46f4-a13e-259a7f0ce5dc,rbac.permission_granted,user_roles,,10.20.1.207,AST-Mobile/1.2 (Android 14),"{""scope"": ""college""}",2026-09-06 10:47:10.142818+00
5384fab9-f47b-4e07-9071-550cc5055a74,045d7fdc-085d-4681-9f88-1d8b262ba961,report.export,assets,,10.20.15.75,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-05-04 15:15:10.142818+00
8c0ec8b4-0eb8-4fd0-8e2a-7ea7e68244ef,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,report.export,assets,,10.20.15.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-04-12 02:10:10.142818+00
fecb08fb-0cf1-4ea8-8963-0439005ab363,49d11b97-7c72-49ce-84b3-5fac923e716e,document.download_signed,asset_documents,,10.20.15.204,AST-Mobile/1.2 (Android 14),"{""ttl_seconds"": 120}",2026-05-01 04:55:10.142818+00
b36e3fe2-5c21-4dea-80db-c97d3a9d21df,60694a33-64df-4703-bb1f-20bc3948e683,retirement.approved,assets,,10.20.17.11,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""evidence"": ""attached""}",2026-07-09 15:00:10.142818+00
9e0f570d-d3a8-411d-9a91-0088aac47db2,f4f9be59-90a4-4645-9907-3a1110570d64,retirement.approved,assets,,10.20.2.63,AST-Mobile/1.2 (Android 14),"{""evidence"": ""attached""}",2026-06-29 03:55:10.142818+00
9f116fca-79d7-4ad5-8c73-31547b01b681,a88277d6-7193-4856-b318-4d7fb0af2f58,auth.login_failed,users,,10.20.6.61,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-03-27 19:53:10.142818+00
aa4b8994-5851-4fe8-b385-4c399e243073,22e61621-8203-4465-a5c1-285eb61ed02a,report.export,assets,,10.20.4.193,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""format"": ""csv""}",2026-04-26 15:47:10.142818+00
71a27ae9-9855-435b-a988-b9c75de926fb,1c4df881-cca6-49a3-9b2e-6a87a781ef63,asset.created,assets,,10.20.14.52,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""source"": ""ui""}",2026-08-21 02:50:10.142818+00
28a472f1-6736-4acd-92ad-f4c2dc2a187d,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,asset.created,assets,,10.20.16.38,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""source"": ""ui""}",2026-07-13 02:22:10.142818+00
29d8d3e0-660f-43c1-a33a-4cb9d0e16b80,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,document.download_signed,asset_documents,,10.20.9.196,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""ttl_seconds"": 120}",2026-04-14 21:44:10.142818+00
99c5e3a8-a433-469e-9def-b8dce24b32ee,176f3f16-3ab1-409e-8c10-9631bea0edcc,rbac.permission_granted,user_roles,,10.20.3.58,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-09-09 14:07:10.142818+00
f38e386d-80f9-4b84-a058-714d217e23cb,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,asset.transfer_approved,asset_events,,10.20.15.88,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-07-23 09:58:10.142818+00
d1f65031-f4a7-425f-83cf-7f7688e00dee,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,asset.transfer_approved,asset_events,,10.20.12.65,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-09-03 16:16:10.142818+00
c05a2ab5-37b5-4b6f-96e6-1a111f41d1f3,074adb51-413b-4a95-a297-532a23028420,auth.login_success,users,,10.20.17.77,AST-Mobile/1.2 (Android 14),"{""mfa"": true}",2026-05-02 20:48:10.142818+00
331cb217-c0c4-46cd-87d1-8a84616579ea,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,work_order.completed,work_orders,,10.20.5.199,AST-Mobile/1.2 (Android 14),"{""kind"": ""preventive""}",2026-08-02 04:55:10.142818+00
7eccdbbf-7b15-41f4-8678-efd1567cb8db,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,report.export,assets,,10.20.2.99,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-05-11 11:54:10.142818+00
d7bbc651-cb04-44b5-8a26-c92004f7f420,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,auth.login_failed,users,,10.20.16.86,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-04-26 23:49:10.142818+00
aff523e4-4c1f-4090-9c36-e7d21b6ac27a,b0b54190-fcf5-486a-aa97-94a938211aec,document.download_signed,asset_documents,,10.20.10.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-07-28 07:49:10.142818+00
0bdbe356-ca67-4092-ba0b-d34d341a510d,089d3e35-dd8e-48ab-991e-a8f94ccfd969,auth.login_failed,users,,10.20.19.101,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""reason"": ""bad_credentials""}",2026-07-12 21:30:10.142818+00
739f0596-efe3-452a-8c79-0f68d940ef6d,76368d26-ee94-46f4-a13e-259a7f0ce5dc,asset.transfer_approved,asset_events,,10.20.3.178,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""approval"": ""single_step""}",2026-07-22 09:38:10.142818+00
7b95dd4a-f8e7-448e-9da0-b98d55c04bb1,045d7fdc-085d-4681-9f88-1d8b262ba961,rbac.permission_granted,user_roles,,10.20.14.128,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""scope"": ""college""}",2026-07-17 02:04:10.142818+00
0e97f949-433e-4e59-892f-727a5e1a4e0b,49d11b97-7c72-49ce-84b3-5fac923e716e,asset.transfer_approved,asset_events,,10.20.10.117,AST-Mobile/1.2 (Android 14),"{""approval"": ""single_step""}",2026-08-17 10:10:10.142818+00
b97e976a-d1c9-4736-83a6-d3f60aa0502f,60694a33-64df-4703-bb1f-20bc3948e683,asset.created,assets,,10.20.4.121,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""source"": ""ui""}",2026-04-03 10:14:10.142818+00
6b49161f-fb6d-43fc-bcd5-a3e08194b880,b556717b-a757-49e7-8859-2d3aeca41e88,retirement.approved,assets,,10.20.1.68,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""evidence"": ""attached""}",2026-09-13 19:50:10.142818+00
b812466a-861c-4636-b5d2-438f5f0d2a71,f4f9be59-90a4-4645-9907-3a1110570d64,report.export,assets,,10.20.16.126,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-05-23 17:50:10.142818+00
9001cb7d-64e6-4f69-b465-2a08ed8ad852,a88277d6-7193-4856-b318-4d7fb0af2f58,document.download_signed,asset_documents,,10.20.15.190,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-04-03 18:57:10.142818+00
7f7e6818-0718-4667-aa3b-c75154abd164,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,retirement.approved,assets,,10.20.2.181,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-04-22 15:56:10.142818+00
94340d9a-9603-44fc-bb3c-1ad8239243dd,22e61621-8203-4465-a5c1-285eb61ed02a,document.download_signed,asset_documents,,10.20.15.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""ttl_seconds"": 120}",2026-08-02 21:14:10.142818+00
5ff7d8c9-4950-4a84-964a-03bba2410e1c,1c4df881-cca6-49a3-9b2e-6a87a781ef63,rbac.permission_granted,user_roles,,10.20.3.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""scope"": ""college""}",2026-05-19 11:39:10.142818+00
2bb161ab-2be6-426d-8f61-54e91404a626,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,auth.login_success,users,,10.20.16.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""mfa"": true}",2026-05-26 12:50:10.142818+00
92bb6502-d8af-4fc3-92dc-1f26ac775578,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,asset.updated,assets,,10.20.17.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""fields"": [""condition""]}",2026-04-29 13:07:10.142818+00
3a855ccc-2817-4f86-b78c-844ed844200a,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,report.export,assets,,10.20.14.40,AST-Mobile/1.2 (Android 14),"{""format"": ""csv""}",2026-08-24 11:43:10.142818+00
e8705c6c-d8c6-4c2b-abcb-91b4b759494c,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,asset.updated,assets,,10.20.9.58,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""fields"": [""condition""]}",2026-08-14 03:51:10.142818+00
301f0be8-09df-49a3-9cb0-3fe6ee46aa40,074adb51-413b-4a95-a297-532a23028420,auth.login_failed,users,,10.20.19.40,AST-Mobile/1.2 (Android 14),"{""reason"": ""bad_credentials""}",2026-07-09 12:34:10.142818+00
c98bd687-05dc-46e7-acbf-16fd64983a3a,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,asset.created,assets,,10.20.4.126,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""source"": ""ui""}",2026-04-01 17:59:10.142818+00
d34b197a-93c9-42bd-b30f-5a613929a78a,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,asset.transfer_approved,asset_events,,10.20.16.204,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""approval"": ""single_step""}",2026-09-20 17:01:10.142818+00
25be57c7-536b-4677-9941-f97b445cc136,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,work_order.completed,work_orders,,10.20.8.143,AST-Mobile/1.2 (Android 14),"{""kind"": ""preventive""}",2026-08-16 00:30:10.142818+00
6e840aa5-7bbd-40ff-967c-ec2efbc1fbe9,b0b54190-fcf5-486a-aa97-94a938211aec,retirement.approved,assets,,10.20.1.41,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-08-20 16:47:10.142818+00
479cc0c6-2b61-46ed-bca9-85e05987de90,089d3e35-dd8e-48ab-991e-a8f94ccfd969,rbac.permission_granted,user_roles,,10.20.8.72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""scope"": ""college""}",2026-04-13 15:58:10.142818+00
76d0ea2e-d1f9-47e3-98ad-a0c5788ffbb9,63cfd2c4-2600-45b5-8925-b1c9ff6c04ee,asset.created,assets,,10.20.15.112,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""source"": ""ui""}",2026-05-02 08:56:10.142818+00
d06ac553-3ce0-4c15-97d0-38ace627a8a7,49d11b97-7c72-49ce-84b3-5fac923e716e,document.download_signed,asset_documents,,10.20.3.208,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""ttl_seconds"": 120}",2026-06-18 23:43:10.142818+00
ac8d08cc-2b01-4a60-8b39-6749ac2a7cec,60694a33-64df-4703-bb1f-20bc3948e683,retirement.approved,assets,,10.20.11.142,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""evidence"": ""attached""}",2026-08-26 16:44:10.142818+00
9796e39f-be8d-4efc-9bc3-2221e5c8e531,b556717b-a757-49e7-8859-2d3aeca41e88,auth.login_success,users,,10.20.18.49,AST-Mobile/1.2 (Android 14),"{""mfa"": true}",2026-04-11 19:17:10.142818+00
568bc18e-fd0f-4b91-9b46-a8d5db57dae6,f4f9be59-90a4-4645-9907-3a1110570d64,auth.login_failed,users,,10.20.4.200,AST-Mobile/1.2 (Android 14),"{""reason"": ""bad_credentials""}",2026-07-12 15:50:10.142818+00
e491906b-7dd5-4459-8b85-e5fbeabaaddc,a88277d6-7193-4856-b318-4d7fb0af2f58,retirement.approved,assets,,10.20.9.110,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""evidence"": ""attached""}",2026-06-23 05:55:10.142818+00
237db667-a470-4cae-a64c-853cdf38fef8,d1897fd4-bfcd-4ae2-9116-db7e3407cd59,asset.transfer_approved,asset_events,,10.20.10.59,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""approval"": ""single_step""}",2026-07-26 01:15:10.142818+00
7f303b28-4f48-41eb-a75e-b940e1c2b9f7,1c4df881-cca6-49a3-9b2e-6a87a781ef63,auth.login_failed,users,,10.20.19.109,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""reason"": ""bad_credentials""}",2026-05-26 00:21:10.142818+00
7bc8f3e4-3281-4d97-b855-b4fb46cda213,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,report.export,assets,,10.20.0.15,Mozilla/5.0 (X11; Linux x86_64) Firefox/127,"{""format"": ""csv""}",2026-07-28 22:34:10.142818+00
869af2f9-1425-46af-9817-1170d559e6b1,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,asset.transfer_approved,asset_events,,10.20.1.40,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17,"{""approval"": ""single_step""}",2026-09-21 09:18:10.142818+00
0b13ed93-2798-4026-b38d-f853e5bd88aa,176f3f16-3ab1-409e-8c10-9631bea0edcc,auth.login_success,users,,10.20.2.167,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""mfa"": true}",2026-09-08 00:12:10.142818+00
02c25cab-60d2-4427-a290-d6624b28c83e,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,auth.login_success,users,,10.20.13.143,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""mfa"": true}",2026-05-25 00:31:10.142818+00
73b7c975-2f09-4324-a50a-b6e766d1fa56,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,auth.login_failed,users,,10.20.19.96,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126,"{""reason"": ""bad_credentials""}",2026-06-22 04:29:10.142818+00
